Date,Cpi,Food Price Index,Energy Price Index,Hicp,Unemployment Rate,Gdp,Rent Price,House Prices,Lci
2009-09-01,0.5963373742584475,0.40765524625267663,0.3951876019575856,0.6101304681504223,0.1406882591093117,0.9551474826987898,0.9270489643750897,0.814183370648695,0.7480170835875534
2009-10-01,0.6087180809904567,0.41720199857244816,0.44942903752039154,0.6229214632898441,0.13866396761133604,0.9664042732639861,0.9331980734184762,0.8182016179851785,0.8047589993898719
2009-11-01,0.6210987877224659,0.4459314775160598,0.4749184339314845,0.6385264773599388,0.17004048582995956,0.9421144251057096,0.9393547085465617,0.8059306416875145,0.725035590807403
2009-12-01,0.624967758576219,0.4528907922912205,0.4727433387710711,0.6418521360961882,0.167004048582996,0.9178245769474331,0.9455113436746476,0.79365966538985,0.6453121822249339
2010-01-01,0.606654629868455,0.46100999286224115,0.5003398586188145,0.6231772831926321,0.18825910931174095,0.8935347287891566,0.9516679788027331,0.7813886890921855,0.565588773642465
2010-02-01,0.5935001289656952,0.4334403997144896,0.4783170201196302,0.6083397288309031,0.2176113360323887,0.8719043116006848,0.9574046615638045,0.7737392325455168,0.6211104331909701
2010-03-01,0.6708795460407528,0.4087259100642397,0.5025149537792277,0.6830391404451266,0.21963562753036436,0.850273894412213,0.9631413443248755,0.7660897759988485,0.6766320927394754
2010-04-01,0.7007995873097759,0.4007851534618129,0.5326943991299619,0.7142491685853161,0.2419028340080972,0.8286434772237412,0.968878027085947,0.7584403194521803,0.7321537522879805
2010-05-01,0.7211761671395407,0.3890078515346181,0.4710440456769983,0.7339473011000259,0.26214574898785425,0.8113422672039483,0.9728749449080549,0.7438719249993577,0.756965629448851
2010-06-01,0.7144699509930361,0.37758743754461094,0.47077215878194656,0.7295983627526224,0.2682186234817814,0.794041057184155,0.9768718627301625,0.7293035305465347,0.7817775066097213
2010-07-01,0.7020892442610265,0.41961099214846526,0.4690048939641108,0.7185981069327192,0.2894736842105263,0.7767398471643621,0.9808687805522704,0.7147351360937126,0.8065893837705919
2010-08-01,0.6842919783337633,0.46823697359029254,0.47464654703643283,0.6996674341263751,0.28744939271255066,0.7630295078987797,0.9829277271349621,0.6960952411301393,0.8710595891803946
2010-09-01,0.7332989424813001,0.5162384011420413,0.47410277324632943,0.7480173957533895,0.3076923076923077,0.7493191686331973,0.9849866737176538,0.677455346166566,0.9355297945901974
2010-10-01,0.7374258447253035,0.5673625981441826,0.5115551930396953,0.7513430544896393,0.3431174089068826,0.7356088293676148,0.9870456203003455,0.6588154512029929,0.9999999999999999
2010-11-01,0.7433582667010574,0.5993932905067807,0.5386759108210983,0.7567152724481967,0.3431174089068826,0.7083116801981013,0.9892583624484392,0.6585555303175128,0.9086841570063046
2010-12-01,0.7539334537013156,0.6556031406138472,0.5870038064165306,0.7692504476848301,0.3724696356275303,0.6810145310285878,0.991471104596533,0.6582956094320325,0.8173683140126095
2011-01-01,0.7353623936033014,0.6991434689507494,0.6167074497009244,0.7436684574059864,0.3927125506072875,0.6537173818590742,0.9936838467446267,0.6580356885465524,0.7260524710189141
2011-02-01,0.7013154500902758,0.7358137044967878,0.6491299619358346,0.7093885904323356,0.40384615384615385,0.6403037970369991,0.9957892311630845,0.6324974046778178,0.7183241814114297
2011-03-01,0.7851431519215888,0.6855817273376159,0.7258020663404023,0.7909951394218471,0.4423076923076923,0.626890212214924,0.9978946155815422,0.606959120809083,0.7105958918039457
2011-04-01,0.8016507608976013,0.6987865810135616,0.7859570418705817,0.8081350729086725,0.45647773279352233,0.6134766273928489,1.0,0.5814208369403484,0.7028676021964613
2011-05-01,0.8062935259221047,0.6825481798715203,0.7261419249592168,0.8140189306728063,0.4655870445344129,0.5981277492382355,0.9999752463154215,0.5659540540617032,0.6772422208663821
2011-06-01,0.8006190353366005,0.6827266238401142,0.7127514953779226,0.8086467127142489,0.4898785425101214,0.5827788710836226,0.9999504926308433,0.5504872711830582,0.6516168395363027
2011-07-01,0.7637348465308227,0.6887937187723052,0.7301522566612287,0.7723202865182914,0.5242914979757085,0.5674299929290092,0.9999257389462652,0.535020488304413,0.6259914582062234
2011-08-01,0.7268506577250449,0.7021770164168448,0.6723083197389885,0.7354822205167562,0.5597165991902834,0.5481480534896337,0.9982068895566139,0.5139058214309082,0.62660158633313
2011-09-01,0.8127418106783595,0.6824589578872233,0.6742794997281131,0.822460987464825,0.5728744939271255,0.5288661140502582,0.996488040166962,0.49279115455740397,0.6272117144600367
2011-10-01,0.8155790559711118,0.6264275517487508,0.6651712887438824,0.825019186492709,0.6427125506072874,0.5095841746108827,0.9947691907773106,0.47167648768389947,0.6278218425869432
2011-11-01,0.8197059582151147,0.6186652391149177,0.7007205002718868,0.8301355845484779,0.6447368421052632,0.4959689671525489,0.9887446166768088,0.4436670341911997,0.6351433801098232
2011-12-01,0.8171266443126126,0.5997501784439685,0.6913404023926046,0.8257866462010743,0.687246963562753,0.4823537596942151,0.982720042576307,0.4156575806984999,0.6424649176327029
2012-01-01,0.795718338921847,0.61714846538187,0.7090810222947252,0.7966231772831924,0.6983805668016195,0.46873855223588134,0.9766954684758051,0.38764812720580033,0.6497864551555828
2012-02-01,0.7552231106525666,0.6448965024982154,0.7472131593257205,0.7518546942952162,0.7246963562753036,0.4558190848604118,0.9678592711070215,0.38149737976496145,0.6357535082367297
2012-03-01,0.8295073510446223,0.6758565310492504,0.7811990212071778,0.8262982860066517,0.7580971659919028,0.4428996174849422,0.9590230737382375,0.37534663232412235,0.6217205613178769
2012-04-01,0.8524632447768896,0.6812990720913632,0.7463974986405655,0.8482987976464571,0.7864372469635629,0.42998015010947266,0.9501868763694539,0.3691958848832835,0.6076876143990239
2012-05-01,0.8434356461181327,0.658369022127052,0.6795133224578574,0.8388334612432846,0.8117408906882592,0.42017163481880915,0.9407743353458171,0.3430866070429712,0.5845027455765711
2012-06-01,0.8354397730203766,0.6524803711634546,0.5792550299075584,0.8337170631875161,0.8663967611336033,0.4103631195281463,0.9313617943221812,0.31697732920265875,0.5613178767541185
2012-07-01,0.798813515604849,0.7613311920057102,0.6269711799891244,0.7958557175748271,0.8825910931174089,0.400554604237483,0.9219492532985449,0.2908680513623465,0.5381330079316656
2012-08-01,0.771988651018829,0.7634725196288366,0.6888254486133768,0.7649015093374265,0.9038461538461539,0.3934268180824265,0.9108356146320413,0.28110727918561174,0.5285743339434615
2012-09-01,0.8369873613618779,0.7520521056388294,0.6948069603045133,0.8298797646456895,0.923076923076923,0.3862990319273705,0.8997219759655373,0.2713465070088765,0.5190156599552573
2012-10-01,0.8591694609233946,0.7108315488936472,0.6767944535073408,0.8495778971603993,0.9149797570850203,0.379171245772314,0.8886083372990332,0.26158573483214154,0.5094569859670531
2012-11-01,0.8457570286303842,0.6873661670235545,0.6645595432300162,0.8411358403683806,0.9544534412955467,0.3749400101663243,0.8730272783367581,0.2466881211883416,0.45393532641854795
2012-12-01,0.8387928810936289,0.6777301927194859,0.6652392604676454,0.8342287029930926,0.9463562753036437,0.3707087745603348,0.8574462193744825,0.23179050754454145,0.39841366687004276
2013-01-01,0.8011348981171009,0.6643468950749463,0.6939912996193582,0.7979022767971351,0.9635627530364373,0.3664775389543451,0.8418651604122069,0.2168928939007415,0.3428920073215376
2013-02-01,0.7570286303843177,0.6599750178443968,0.7130913539967373,0.755436172934254,0.9554655870445344,0.3586596922273053,0.8175879885299202,0.20632147735780348,0.3485865365059996
2013-03-01,0.8238328604591181,0.6533725910064239,0.6791054921152799,0.8199027884369405,0.9787449392712552,0.35084184550026554,0.7933108166476339,0.19575006081486546,0.3542810656904617
2013-04-01,0.8362135671911273,0.6213418986438257,0.6581022294725393,0.8324379636735739,1.0,0.34302399877322554,0.7690336447653467,0.18517864427192743,0.3599755948749237
2013-05-01,0.8313128707763737,0.6240185581727338,0.6586460032626427,0.8311588641596317,0.993927125506073,0.3337564568939324,0.7446507674089937,0.18044306392977671,0.40492170022371365
2013-06-01,0.8248645860201189,0.6313347608850819,0.656810766721044,0.827065745715017,0.992914979757085,0.32448891501463906,0.7202678900526407,0.17570748358762622,0.4498678055725036
2013-07-01,0.7805003868970855,0.6034082798001426,0.6920201196302338,0.7835763622409826,0.9979757085020243,0.3152213731353457,0.6958850126962877,0.1709719032454755,0.49481391092129356
2013-08-01,0.7381996388960537,0.5665596002855104,0.7111201740076127,0.7398311588641597,0.9868421052631579,0.3090420652973367,0.6735281481772666,0.15638808848668573,0.4285133211307708
2013-09-01,0.8068093887026051,0.5626338329764453,0.715674279499728,0.8030186748529036,0.9989878542510121,0.30286275745932745,0.6511712836582455,0.14180427372789572,0.3622127313402481
2013-10-01,0.8050038689708536,0.5646859386152747,0.6931756389342032,0.7989255564082884,0.9767206477732794,0.29668344962131843,0.6288144191392244,0.12722045896910572,0.29591214154972545
2013-11-01,0.768377611555326,0.5564775160599571,0.6733958673191951,0.7649015093374265,0.9817813765182187,0.29896945275072895,0.6106028489012094,0.12124519269348943,0.29631889363432984
2013-12-01,0.7923652308485942,0.5512134189864382,0.7012642740619901,0.7858787413660786,0.97165991902834,0.3012554558801397,0.5923912786631935,0.11526992641787315,0.29672564571893434
2014-01-01,0.7619293267990712,0.5329229122055674,0.6801930396954866,0.7610642107955998,0.9564777327935222,0.30354145900955,0.5741797084251785,0.10929466014225664,0.29713239780353873
